seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
Mito	58812	58812	1	+	1	4	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	58009	62447	4439	1	Q0158	Q0158_rRNA	803
Mito	58910	58910	1	+	1	4	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	58009	62447	4439	1	Q0158	Q0158_rRNA	901
Mito	59110	59110	1	+	1	3	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	58009	62447	4439	1	Q0158	Q0158_rRNA	1101
Mito	59135	59135	1	+	1	3	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	58009	62447	4439	1	Q0158	Q0158_rRNA	1126
Mito	59234	59239	6	+	2	8	0.62	6	0.62	1.05	0.05	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	58009	62447	4439	1	Q0158	Q0158_rRNA	1225
Mito	59580	59580	1	+	1	3	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	61022	61729	708	1	Q0160	Q0160_mRNA	-1442
Mito	59621	59633	13	+	2	6	0.5	13	0	1	0	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	61022	61729	708	1	Q0160	Q0160_mRNA	-1389
Mito	59671	59671	1	+	1	4	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	61022	61729	708	1	Q0160	Q0160_mRNA	-1351
Mito	59704	59716	13	+	2	7	0.57	13	0.86	1.01	0.01	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	61022	61729	708	1	Q0160	Q0160_mRNA	-1306
Mito	59750	59750	1	+	1	3	1	1	0	2	1	Exon (Q0158_rRNA/Q0158, exon 1 of 2)	17	61022	61729	708	1	Q0160	Q0160_mRNA	-1272
Mito	60389	60389	1	+	1	3	1	1	0	2	1	Promoter	17	61022	61729	708	1	Q0160	Q0160_mRNA	-633
Mito	60499	60499	1	+	1	7	1	1	0	2	1	Promoter	17	61022	61729	708	1	Q0160	Q0160_mRNA	-523
V	16288	16342	55	+	7	44	0.3	55	9.55	-0.58	0.08	Promoter	5	16355	17845	1491	1	YEL071W	YEL071W_mRNA	-13
V	21404	21404	1	+	1	3	1	1	0	2	1	Distal Intergenic	5	19589	21097	1509	1	YEL070W	YEL070W_mRNA	1815
V	26717	26717	1	+	1	3	1	1	0	2	1	Promoter	5	26667	27206	540	1	YEL066W	YEL066W_mRNA	50
V	27615	27640	26	+	6	50	0.46	26	4.62	-0.2	0.15	Promoter	5	27657	29543	1887	1	YEL065W	YEL065W_mRNA	-17
V	34394	34394	1	+	1	9	1	1	0	2	1	Promoter	5	34407	36254	1848	1	YEL062W	YEL062W_mRNA	-13
V	34554	34554	1	+	1	4	1	1	0	2	1	Exon (YEL062W_mRNA/YEL062W, exon 1 of 1)	5	34407	36254	1848	1	YEL062W	YEL062W_mRNA	147
V	43221	43226	6	+	2	33	0.88	6	-1.89	1.47	0.47	Promoter	5	43252	44925	1674	1	YEL058W	YEL058W_mRNA	-26
V	47099	47099	1	+	1	3	1	1	0	2	1	Promoter	5	47168	48373	1206	1	YEL056W	YEL056W_mRNA	-69
V	47124	47145	22	+	2	12	0.75	22	-5.25	1.19	0.19	Promoter	5	47168	48373	1206	1	YEL056W	YEL056W_mRNA	-23
V	56521	56521	1	+	1	3	1	1	0	2	1	Promoter	5	56571	58100	1530	1	YEL052W	YEL052W_mRNA	-50
V	56582	56582	1	+	1	3	1	1	0	2	1	Promoter	5	56571	58100	1530	1	YEL052W	YEL052W_mRNA	11
V	56615	56615	1	+	1	3	1	1	0	2	1	Promoter	5	56571	58100	1530	1	YEL052W	YEL052W_mRNA	44
V	58307	58361	55	+	16	142	0.2	55	-0.6	-1.63	0.09	Promoter	5	58378	59148	771	1	YEL051W	YEL051W_mRNA	-17
V	61100	61112	13	+	3	10	0.4	13	-0.6	0.43	0.01	Promoter	5	61352	61433	82	1	snR67	snR67_snoRNA	-240
V	69383	69383	1	+	1	5	1	1	0	2	1	Promoter	5	69757	70257	501	1	YEL044W	YEL044W_mRNA	-374
V	69737	69790	54	+	5	30	0.3	54	-7.47	-0.21	0.05	Promoter	5	69757	70257	501	1	YEL044W	YEL044W_mRNA	0
V	70429	70429	1	+	1	4	1	1	0	2	1	Promoter	5	70478	73348	2871	1	YEL043W	YEL043W_mRNA	-49
V	70465	70465	1	+	1	4	1	1	0	2	1	Promoter	5	70478	73348	2871	1	YEL043W	YEL043W_mRNA	-13
V	73569	73573	5	+	2	12	0.58	5	-0.33	1.02	0.02	Promoter	5	73771	75327	1557	1	YEL042W	YEL042W_mRNA	-198
V	73607	73607	1	+	1	12	1	1	0	2	1	Promoter	5	73771	75327	1557	1	YEL042W	YEL042W_mRNA	-164
V	73672	73672	1	+	1	4	1	1	0	2	1	Promoter	5	73771	75327	1557	1	YEL042W	YEL042W_mRNA	-99
V	75837	75837	1	+	1	3	1	1	0	2	1	Promoter	5	75944	77431	1488	1	YEL041W	YEL041W_mRNA	-107
V	78021	78049	29	+	5	27	0.3	29	-3.37	-0.24	0.04	Promoter	5	78053	79456	1404	1	YEL040W	YEL040W_mRNA	-4
V	80411	80443	33	+	6	44	0.48	33	-0.73	-0.16	0.16	Promoter	5	80462	81145	684	1	YEL038W	YEL038W_mRNA	-19
V	80509	80509	1	+	1	5	1	1	0	2	1	Promoter	5	80462	81145	684	1	YEL038W	YEL038W_mRNA	47
V	85609	85631	23	+	5	68	0.38	23	1.47	-0.17	0.06	Promoter	5	85676	86149	474	1	YEL034W	YEL034W_mRNA	-45
V	86886	86892	7	+	2	9	0.67	7	-1	1.08	0.08	Promoter	5	86937	89852	2916	1	YEL032W	YEL032W_mRNA	-45
V	90212	90253	42	+	12	79	0.25	42	-3.27	-1.31	0.08	Promoter	5	90258	93905	3648	1	YEL031W	YEL031W_mRNA	-5
V	94211	94211	1	+	1	5	1	1	0	2	1	Promoter	5	94644	96578	1935	1	YEL030W	YEL030W_mRNA	-433
V	96083	96095	13	+	2	11	0.55	13	-0.55	1.01	0.01	Exon (YEL030W_mRNA/YEL030W, exon 1 of 1)	5	94644	96578	1935	1	YEL030W	YEL030W_mRNA	1439
V	96120	96120	1	+	1	4	1	1	0	2	1	Exon (YEL030W_mRNA/YEL030W, exon 1 of 1)	5	94644	96578	1935	1	YEL030W	YEL030W_mRNA	1476
V	98074	98074	1	+	1	7	1	1	0	2	1	Promoter	5	98668	99129	462	1	YEL028W	YEL028W_mRNA	-594
V	100671	100671	1	+	1	6	1	1	0	2	1	Promoter	5	100769	101251	483	1	YEL027W	YEL027W_mRNA	-98
V	100697	100706	10	+	3	71	0.52	10	0.64	0.52	0.07	Promoter	5	100769	101251	483	1	YEL027W	YEL027W_mRNA	-63
V	100733	100746	14	+	4	34	0.41	14	-1.47	0.23	0.11	Promoter	5	100769	101251	483	1	YEL027W	YEL027W_mRNA	-23
V	101753	101825	73	+	8	32	0.16	73	3.78	-0.97	0.01	Promoter	5	101943	102323	381	1	YEL026W	YEL026W_mRNA	-118
V	101850	101861	12	+	4	53	0.58	12	-2.54	0.45	0.22	Promoter	5	101943	102323	381	1	YEL026W	YEL026W_mRNA	-82
V	101890	101890	1	+	1	7	1	1	0	2	1	Promoter	5	101943	102323	381	1	YEL026W	YEL026W_mRNA	-53
V	107146	107202	57	+	6	31	0.26	57	3.13	-0.47	0.05	Promoter	5	107260	107907	648	1	YEL024W	YEL024W_mRNA	-58
V	111354	111354	1	+	1	7	1	1	0	2	1	Promoter	5	111421	115800	4380	1	YEL022W	YEL022W_mRNA	-67
V	117147	117150	4	+	2	15	0.8	4	-0.9	1.28	0.28	Promoter	5	117211	117474	264	1	YEL020W-A	YEL020W-A_mRNA	-61
V	117194	117194	1	+	1	3	1	1	0	2	1	Promoter	5	117211	117474	264	1	YEL020W-A	YEL020W-A_mRNA	-17
V	121437	121465	29	+	4	20	0.4	29	-2.15	0.13	0.06	Promoter	5	121471	122310	840	1	YEL018W	YEL018W_mRNA	-6
V	123167	123189	23	+	3	16	0.62	23	3.75	0.67	0.16	Promoter	5	123657	124670	1014	1	YEL017W	YEL017W_mRNA	-468
V	126567	126609	43	+	7	100	0.34	43	5.66	-0.29	0.18	Promoter	5	126629	128284	1656	1	YEL015W	YEL015W_mRNA	-20
V	128555	128555	1	+	1	4	1	1	0	2	1	Promoter	5	128825	130561	1737	1	YEL013W	YEL013W_mRNA	-270
V	128588	128598	11	+	3	21	0.43	11	-0.71	0.44	0.02	Promoter	5	128825	130561	1737	1	YEL013W	YEL013W_mRNA	-227
V	131663	131681	19	+	7	53	0.38	19	3.96	-0.32	0.17	Promoter	5	131772	132551	780	1	YEL012W	YEL012W_mRNA	-91
V	131712	131712	1	+	1	3	1	1	0	2	1	Promoter	5	131772	132551	780	1	YEL012W	YEL012W_mRNA	-60
V	131760	131760	1	+	1	3	1	1	0	2	1	Promoter	5	131772	132551	780	1	YEL012W	YEL012W_mRNA	-12
V	133089	133111	23	+	4	54	0.57	23	-6.31	0.44	0.22	Promoter	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	-9
V	133984	134029	46	+	7	35	0.23	46	-2.36	-0.71	0.03	Exon (YEL011W_mRNA/YEL011W, exon 1 of 1)	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	864
V	134062	134068	7	+	3	11	0.36	7	-0.55	0.43	0.01	Exon (YEL011W_mRNA/YEL011W, exon 1 of 1)	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	942
V	134118	134130	13	+	3	10	0.4	13	0.3	0.43	0.01	Exon (YEL011W_mRNA/YEL011W, exon 1 of 1)	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	998
V	134173	134173	1	+	1	4	1	1	0	2	1	Exon (YEL011W_mRNA/YEL011W, exon 1 of 1)	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	1053
V	134233	134242	10	+	2	7	0.57	10	-0.64	1.01	0.01	Exon (YEL011W_mRNA/YEL011W, exon 1 of 1)	5	133120	135234	2115	1	YEL011W	YEL011W_mRNA	1113
V	141629	141652	24	+	5	24	0.25	24	0.29	-0.29	0.01	Promoter	5	141892	143892	2001	1	YEL007W	YEL007W_mRNA	-240
V	141711	141711	1	+	1	5	1	1	0	2	1	Promoter	5	141892	143892	2001	1	YEL007W	YEL007W_mRNA	-181
V	144270	144270	1	+	1	4	1	1	0	2	1	Promoter	5	144327	145334	1008	1	YEL006W	YEL006W_mRNA	-57
V	144309	144309	1	+	1	3	1	1	0	2	1	Promoter	5	144327	145334	1008	1	YEL006W	YEL006W_mRNA	-18
V	146909	146909	1	+	1	4	1	1	0	2	1	Promoter	5	146951	147979	1029	1	YEL004W	YEL004W_mRNA	-42
V	148157	148167	11	+	2	19	0.53	11	-0.26	1	0	Promoter	5	148176	148599	424	1	YEL003W	YEL003W_mRNA	-9
V	151198	151198	1	+	1	4	1	1	0	2	1	Distal Intergenic	5	153520	155808	2289	1	YER001W	YER001W_mRNA	-2322
V	152257	152257	1	+	1	4	1	1	0	2	1	Distal Intergenic	5	153520	155808	2289	1	YER001W	YER001W_mRNA	-1263
V	153462	153477	16	+	4	19	0.42	16	1.34	0.13	0.06	Promoter	5	153520	155808	2289	1	YER001W	YER001W_mRNA	-43
V	156698	156698	1	+	1	3	1	1	0	2	1	Promoter	5	156803	157498	696	1	YER002W	YER002W_mRNA	-105
V	156739	156782	44	+	10	241	0.34	44	-7.43	-0.64	0.2	Promoter	5	156803	157498	696	1	YER002W	YER002W_mRNA	-21
V	159333	159333	1	+	1	5	1	1	0	2	1	Promoter	5	159580	160275	696	1	YER004W	YER004W_mRNA	-247
V	159383	159383	1	+	1	3	1	1	0	2	1	Promoter	5	159580	160275	696	1	YER004W	YER004W_mRNA	-197
V	159572	159576	5	+	2	22	0.64	5	0.55	1.05	0.05	Promoter	5	159580	160275	696	1	YER004W	YER004W_mRNA	-4
V	160496	160496	1	+	1	3	1	1	0	2	1	Promoter	5	160550	162442	1893	1	YER005W	YER005W_mRNA	-54
V	162669	162706	38	+	12	232	0.24	38	2.41	-1.12	0.13	Promoter	5	162723	164285	1563	1	YER006W	YER006W_mRNA	-17
V	172039	172090	52	+	11	81	0.41	52	10.91	-0.85	0.18	Promoter	5	172115	172492	378	1	YER009W	YER009W_mRNA	-25
V	172930	172930	1	+	1	3	1	1	0	2	1	Distal Intergenic	5	172115	172492	378	1	YER009W	YER009W_mRNA	815
V	175182	175205	24	+	4	24	0.5	24	-0.33	0.21	0.1	Promoter	5	175248	176012	765	1	YER011W	YER011W_mRNA	-43
V	175443	175443	1	+	1	3	1	1	0	2	1	Exon (YER011W_mRNA/YER011W, exon 1 of 1)	5	175248	176012	765	1	YER011W	YER011W_mRNA	195
V	177745	177781	37	+	5	76	0.45	37	-3.49	0.16	0.21	Promoter	5	177835	178431	597	1	YER012W	YER012W_mRNA	-54
V	177816	177825	10	+	2	11	0.64	10	1.23	1.05	0.05	Promoter	5	177835	178431	597	1	YER012W	YER012W_mRNA	-10
V	178801	178837	37	+	3	17	0.47	37	-1.29	0.52	0.06	Promoter	5	178841	182278	3438	1	YER013W	YER013W_mRNA	-4
V	182546	182569	24	+	3	19	0.37	24	0.66	0.43	0.01	Promoter	5	182600	184219	1620	1	YER014W	YER014W_mRNA	-31
V	188225	188271	47	+	7	53	0.32	47	7.66	-0.61	0.07	Promoter	5	188277	189311	1035	1	YER016W	YER016W_mRNA	-6
V	192402	192402	1	+	1	9	1	1	0	2	1	Promoter	5	192797	194230	1434	1	YER019W	YER019W_mRNA	-395
V	192842	192875	34	+	5	23	0.26	34	-0.72	-0.26	0.03	Promoter	5	192797	194230	1434	1	YER019W	YER019W_mRNA	45
V	195040	195120	81	+	8	46	0.28	81	4.26	-0.8	0.07	Promoter	5	195168	196517	1350	1	YER020W	YER020W_mRNA	-48
V	195145	195178	34	+	7	56	0.21	34	1	-0.65	0.06	Promoter	5	195168	196517	1350	1	YER020W	YER020W_mRNA	0
V	196882	196886	5	+	2	17	0.59	5	-0.35	1.02	0.02	Promoter	5	196948	198519	1572	1	YER021W	YER021W_mRNA	-62
V	196917	196950	34	+	4	31	0.42	34	-3.37	0.24	0.12	Promoter	5	196948	198519	1572	1	YER021W	YER021W_mRNA	0
V	198669	198669	1	+	1	3	1	1	0	2	1	Promoter	5	198812	200875	2064	1	YER022W	YER022W_mRNA	-143
V	198777	198777	1	+	1	5	1	1	0	2	1	Promoter	5	198812	200875	2064	1	YER022W	YER022W_mRNA	-35
V	201045	201045	1	+	1	8	1	1	0	2	1	Promoter	5	201076	201936	861	1	YER023W	YER023W_mRNA	-31
V	202160	202160	1	+	1	3	1	1	0	2	1	Promoter	5	202192	204963	2772	1	YER024W	YER024W_mRNA	-32
V	202824	202840	17	+	3	13	0.46	17	-2.46	0.47	0.04	Exon (YER024W_mRNA/YER024W, exon 1 of 1)	5	202192	204963	2772	1	YER024W	YER024W_mRNA	632
V	205181	205247	67	+	16	184	0.18	67	-9.47	-1.72	0.07	Promoter	5	205251	206834	1584	1	YER025W	YER025W_mRNA	-4
V	213349	213464	116	+	31	721	0.12	116	13.2	-2.45	0.1	Promoter	5	213437	213898	462	1	YER030W	YER030W_mRNA	0
V	213512	213512	1	+	1	6	1	1	0	2	1	Promoter	5	213437	213898	462	1	YER030W	YER030W_mRNA	75
V	213679	213679	1	+	1	3	1	1	0	2	1	Exon (YER030W_mRNA/YER030W, exon 1 of 1)	5	213437	213898	462	1	YER030W	YER030W_mRNA	242
V	214979	215029	51	+	6	27	0.37	51	-5.22	-0.4	0.07	Promoter	5	215063	217693	2631	1	YER032W	YER032W_mRNA	-34
V	221807	221837	31	+	4	23	0.3	31	-3.65	0.07	0.03	Promoter	5	221846	222403	558	1	YER034W	YER034W_mRNA	-9
V	221873	221873	1	+	1	3	1	1	0	2	1	Promoter	5	221846	222403	558	1	YER034W	YER034W_mRNA	27
V	222561	222594	34	+	7	102	0.37	34	-3.35	-0.34	0.17	Promoter	5	222639	223076	438	1	YER035W	YER035W_mRNA	-45
V	222648	222648	1	+	1	9	1	1	0	2	1	Promoter	5	222639	223076	438	1	YER035W	YER035W_mRNA	9
V	225810	225810	1	+	1	4	1	1	0	2	1	Promoter	5	225889	226854	966	1	YER037W	YER037W_mRNA	-79
V	225877	225877	1	+	1	3	1	1	0	2	1	Promoter	5	225889	226854	966	1	YER037W	YER037W_mRNA	-12
V	228379	228379	1	+	1	4	1	1	0	2	1	Promoter	5	228451	228831	381	1	YER038W-A	YER038W-A_mRNA	-72
V	229708	229736	29	+	3	20	0.55	29	-4.85	0.59	0.11	Promoter	5	229795	231987	2193	1	YER040W	YER040W_mRNA	-59
V	232373	232396	24	+	6	22	0.18	24	1.41	-0.57	0	Promoter	5	232461	234740	2280	1	YER041W	YER041W_mRNA	-65
V	234845	234845	1	+	1	6	1	1	0	2	1	Promoter	5	234937	235491	555	1	YER042W	YER042W_mRNA	-92
V	234874	234874	1	+	1	4	1	1	0	2	1	Promoter	5	234937	235491	555	1	YER042W	YER042W_mRNA	-63
V	234903	234920	18	+	3	16	0.44	18	-1.88	0.45	0.02	Promoter	5	234937	235491	555	1	YER042W	YER042W_mRNA	-17
V	250622	250641	20	+	4	39	0.69	20	4.06	0.63	0.32	Promoter	5	250718	251002	285	1	YER048W-A	YER048W-A_mRNA	-77
V	250679	250699	21	+	3	11	0.45	21	-3.18	0.46	0.03	Promoter	5	250718	251002	285	1	YER048W-A	YER048W-A_mRNA	-19
V	251707	251719	13	+	3	33	0.45	13	-1	0.47	0.03	Promoter	5	251728	253662	1935	1	YER049W	YER049W_mRNA	-9
V	254640	254643	4	+	2	8	0.62	4	0.38	1.05	0.05	Promoter	5	254656	256134	1479	1	YER051W	YER051W_mRNA	-13
V	264658	264675	18	+	2	11	0.73	18	-3.86	1.15	0.15	Distal Intergenic	5	271768	272091	324	1	YER058W	YER058W_mRNA	-7093
V	271720	271740	21	+	3	18	0.5	21	3.56	0.5	0.06	Promoter	5	271768	272091	324	1	YER058W	YER058W_mRNA	-28
V	272442	272473	32	+	5	50	0.58	32	4.32	0.26	0.25	Promoter	5	272624	273886	1263	1	YER059W	YER059W_mRNA	-151
V	272508	272508	1	+	1	4	1	1	0	2	1	Promoter	5	272624	273886	1263	1	YER059W	YER059W_mRNA	-116
V	274422	274428	7	+	2	6	0.5	7	0	1	0	Promoter	5	274567	276153	1587	1	YER060W	YER060W_mRNA	-139
V	281068	281068	1	+	1	7	1	1	0	2	1	Promoter	5	281710	282366	657	1	YER063W	YER063W_mRNA	-642
V	281583	281583	1	+	1	3	1	1	0	2	1	Promoter	5	281710	282366	657	1	YER063W	YER063W_mRNA	-127
V	281617	281654	38	+	7	36	0.28	38	8.06	-0.67	0.05	Promoter	5	281710	282366	657	1	YER063W	YER063W_mRNA	-56
V	281688	281688	1	+	1	5	1	1	0	2	1	Promoter	5	281710	282366	657	1	YER063W	YER063W_mRNA	-22
V	285180	285180	1	+	1	4	1	1	0	2	1	Distal Intergenic	5	281710	282366	657	1	YER063W	YER063W_mRNA	3470
V	285212	285212	1	+	1	3	1	1	0	2	1	Distal Intergenic	5	281710	282366	657	1	YER063W	YER063W_mRNA	3502
V	285280	285280	1	+	1	3	1	1	0	2	1	Distal Intergenic	5	281710	282366	657	1	YER063W	YER063W_mRNA	3570
V	291781	291781	1	+	1	6	1	1	0	2	1	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	-285
V	291808	291808	1	+	1	3	1	1	0	2	1	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	-258
V	291838	291838	1	+	1	18	1	1	0	2	1	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	-228
V	291878	291906	29	+	3	35	0.66	29	6.97	0.74	0.2	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	-160
V	291952	292040	89	+	23	370	0.3	89	-2.02	-1.71	0.18	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	-26
V	292068	292068	1	+	1	8	1	1	0	2	1	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	2
V	292152	292152	1	+	1	4	1	1	0	2	1	Promoter	5	292066	292551	486	1	YER067W	YER067W_mRNA	86
V	292930	292930	1	+	1	3	1	1	0	2	1	Promoter	5	293050	294813	1764	1	YER068W	YER068W_mRNA	-120
V	292967	292986	20	+	2	16	0.56	20	1.19	1.01	0.01	Promoter	5	293050	294813	1764	1	YER068W	YER068W_mRNA	-64
V	293019	293019	1	+	1	3	1	1	0	2	1	Promoter	5	293050	294813	1764	1	YER068W	YER068W_mRNA	-31
V	295330	295402	73	+	13	98	0.2	73	-7.49	-1.45	0.07	Promoter	5	295410	298001	2592	1	YER069W	YER069W_mRNA	-8
V	295431	295539	109	+	10	82	0.21	109	-10.28	-1.05	0.08	Promoter	5	295410	298001	2592	1	YER069W	YER069W_mRNA	21
V	295620	295622	3	+	2	12	0.75	3	-0.5	1.19	0.19	Exon (YER069W_mRNA/YER069W, exon 1 of 1)	5	295410	298001	2592	1	YER069W	YER069W_mRNA	210
V	298872	298872	1	+	1	3	1	1	0	2	1	Promoter	5	298950	301616	2667	1	YER070W	YER070W_mRNA	-78
V	298897	298914	18	+	6	59	0.29	18	2.31	-0.45	0.05	Promoter	5	298950	301616	2667	1	YER070W	YER070W_mRNA	-36
V	302716	302790	75	+	12	72	0.18	75	9.96	-1.43	0.04	Promoter	5	302806	303195	390	1	YER072W	YER072W_mRNA	-16
V	303951	303981	31	+	6	75	0.49	31	-11.27	-0.01	0.22	Promoter	5	304030	305592	1563	1	YER073W	YER073W_mRNA	-49
V	305200	305200	1	+	1	3	1	1	0	2	1	Exon (YER073W_mRNA/YER073W, exon 1 of 1)	5	306323	307196	874	1	YER074W	YER074W_mRNA	-1123
V	306271	306315	45	+	9	133	0.34	45	4.13	-0.51	0.21	Promoter	5	306323	307196	874	1	YER074W	YER074W_mRNA	-8
V	306344	306355	12	+	2	8	0.5	12	0	1	0	Promoter	5	306323	307196	874	1	YER074W	YER074W_mRNA	21
V	307607	307653	47	+	5	22	0.32	47	-2.59	-0.24	0.03	Promoter	5	307653	308123	471	1	YER074W-A	YER074W-A_mRNA	0
V	315612	315612	1	+	1	3	1	1	0	2	1	Distal Intergenic	5	313390	313737	348	1	YER076W-A	YER076W-A_mRNA	2222
V	318835	318858	24	+	3	35	0.57	24	0.3	0.66	0.15	Promoter	5	318920	319552	633	1	YER079W	YER079W_mRNA	-62
V	319916	319944	29	+	5	34	0.44	29	5.26	-0.05	0.12	Promoter	5	319963	321846	1884	1	YER080W	YER080W_mRNA	-19
V	322199	322239	41	+	10	73	0.3	41	-0.79	-0.94	0.12	Promoter	5	322212	322762	551	1	SRG1	SRG1_ncRNA	0
V	328368	328368	1	+	1	4	1	1	0	2	1	Promoter	5	328477	330207	1731	1	YER086W	YER086W_mRNA	-109
V	328413	328438	26	+	3	28	0.68	26	6.75	0.78	0.23	Promoter	5	328477	330207	1731	1	YER086W	YER086W_mRNA	-39
V	330538	330538	1	+	1	3	1	1	0	2	1	Promoter	5	330576	332306	1731	1	YER087W	YER087W_mRNA	-38
V	337856	337902	47	+	5	28	0.39	47	2.21	-0.14	0.08	Promoter	5	337949	339472	1524	1	YER090W	YER090W_mRNA	-47
V	342801	342861	61	+	6	57	0.3	61	8.39	-0.35	0.09	Promoter	5	342855	343232	378	1	YER092W	YER092W_mRNA	0
V	349913	349946	34	+	7	75	0.31	34	-3.61	-0.4	0.14	Promoter	5	349980	351182	1203	1	YER095W	YER095W_mRNA	-34
V	349972	350002	31	+	3	15	0.47	31	4	0.49	0.05	Promoter	5	349980	351182	1203	1	YER095W	YER095W_mRNA	0
V	354934	354934	1	+	1	3	1	1	0	2	1	Promoter	5	354934	355005	72	1	tE(UUC)E2	tE(UUC)E2_tRNA	0
V	355284	355293	10	+	3	11	0.36	10	-0.95	0.43	0.01	Exon (YER097W_mRNA/YER097W, exon 1 of 1)	5	355140	355469	330	1	YER097W	YER097W_mRNA	144
V	355325	355325	1	+	1	3	1	1	0	2	1	Promoter	5	355466	357730	2265	1	YER098W	YER098W_mRNA	-141
V	359281	359281	1	+	1	3	1	1	0	2	1	Promoter	5	359562	360314	753	1	YER100W	YER100W_mRNA	-281
V	359466	359491	26	+	6	53	0.34	26	1.58	-0.33	0.1	Promoter	5	359562	360314	753	1	YER100W	YER100W_mRNA	-71
V	359525	359527	3	+	2	9	0.67	3	-0.33	1.08	0.08	Promoter	5	359562	360314	753	1	YER100W	YER100W_mRNA	-35
V	362696	362724	29	+	14	381	0.53	29	3.4	-0.55	0.33	Promoter	5	363100	363702	603	1	YER102W	YER102W_mRNA	-376
V	363088	363106	19	+	5	173	0.85	19	-7.84	1.15	0.64	Promoter	5	363100	363702	603	1	YER102W	YER102W_mRNA	0
V	363238	363250	13	+	4	12	0.25	13	0.75	0	0	Exon (YER102W_mRNA/YER102W, exon 1 of 1)	5	363100	363702	603	1	YER102W	YER102W_mRNA	138
V	364448	364448	1	+	1	5	1	1	0	2	1	Promoter	5	364589	366517	1929	1	YER103W	YER103W_mRNA	-141
V	364524	364535	12	+	2	56	0.91	12	4.52	1.57	0.57	Promoter	5	364589	366517	1929	1	YER103W	YER103W_mRNA	-54
V	365378	365381	4	+	2	7	0.57	4	-0.21	1.01	0.01	Exon (YER103W_mRNA/YER103W, exon 1 of 1)	5	364589	366517	1929	1	YER103W	YER103W_mRNA	789
V	366757	366793	37	+	4	19	0.42	37	4.11	0.11	0.05	Promoter	5	366802	367428	627	1	YER104W	YER104W_mRNA	-9
V	387131	387191	61	+	8	81	0.27	61	-7.04	-0.69	0.1	Promoter	5	387232	387795	564	1	YER112W	YER112W_mRNA	-41
V	396718	396760	43	+	9	244	0.42	43	5.89	-0.21	0.3	Promoter	5	396769	397653	885	1	YER117W	YER117W_mRNA	-9
V	396788	396788	1	+	1	3	1	1	0	2	1	Promoter	5	396769	397653	885	1	YER117W	YER117W_mRNA	19
V	399454	399454	1	+	1	6	1	1	0	2	1	Downstream (2-3kb)	5	401135	401869	735	1	YER120W	YER120W_mRNA	-1681
V	401073	401135	63	+	14	199	0.26	63	-0.03	-1.33	0.13	Promoter	5	401135	401869	735	1	YER120W	YER120W_mRNA	0
V	401200	401200	1	+	1	4	1	1	0	2	1	Promoter	5	401135	401869	735	1	YER120W	YER120W_mRNA	65
V	401227	401237	11	+	2	10	0.6	11	1	1.03	0.03	Promoter	5	401135	401869	735	1	YER120W	YER120W_mRNA	92
V	402254	402254	1	+	1	3	1	1	0	2	1	Promoter	5	402375	402719	345	1	YER121W	YER121W_mRNA	-121
V	402304	402304	1	+	1	3	1	1	0	2	1	Promoter	5	402375	402719	345	1	YER121W	YER121W_mRNA	-71
V	402345	402358	14	+	3	15	0.6	14	1.5	0.63	0.14	Promoter	5	402375	402719	345	1	YER121W	YER121W_mRNA	-17
V	404621	404640	20	+	4	32	0.41	20	0.06	0.13	0.06	Promoter	5	404813	406387	1575	1	YER123W	YER123W_mRNA	-173
V	405811	405811	1	+	1	3	1	1	0	2	1	Exon (YER123W_mRNA/YER123W, exon 1 of 1)	5	404813	406387	1575	1	YER123W	YER123W_mRNA	998
V	406558	406558	1	+	1	9	1	1	0	2	1	Distal Intergenic	5	404813	406387	1575	1	YER123W	YER123W_mRNA	1745
V	409661	409727	67	+	8	29	0.17	67	-5.1	-0.96	0.01	Promoter	5	410189	412618	2430	1	YER125W	YER125W_mRNA	-462
