seqnames	start	end	width	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS
IV	215999	216009	11	+	2	12	0.75	11	2.5	1.19	0.19	Promoter	4	216529	217074	546	1	YDL137W	YDL137W_mRNA	-520
IV	216037	216146	110	+	12	75	0.25	110	-8.69	-1.3	0.08	Promoter	4	216529	217074	546	1	YDL137W	YDL137W_mRNA	-383
IV	216490	216495	6	+	2	9	0.67	6	0.83	1.08	0.08	Promoter	4	216529	217074	546	1	YDL137W	YDL137W_mRNA	-34
IV	217548	217591	44	+	7	91	0.59	44	0.21	0.02	0.29	Promoter	4	217600	218367	768	1	YDL136W	YDL136W_mRNA	-9
IV	222292	222292	1	+	1	13	1	1	0	2	1	Promoter	4	222427	223740	1314	1	YDL133W	YDL133W_mRNA	-135
IV	222477	222477	1	+	1	3	1	1	0	2	1	Promoter	4	222427	223740	1314	1	YDL133W	YDL133W_mRNA	50
IV	223990	224034	45	+	5	65	0.31	45	-10.66	-0.14	0.08	Promoter	4	224304	226751	2448	1	YDL132W	YDL132W_mRNA	-270
IV	227353	227360	8	+	3	50	0.74	8	0.02	0.94	0.33	Promoter	4	227393	228715	1323	1	YDL131W	YDL131W_mRNA	-33
IV	227393	227393	1	+	1	3	1	1	0	2	1	Promoter	4	227393	228715	1323	1	YDL131W	YDL131W_mRNA	0
IV	229091	229115	25	+	4	63	0.54	25	2.13	0.35	0.17	Promoter	4	229171	229431	261	1	YDL130W-A	YDL130W-A_mRNA	-56
IV	229140	229160	21	+	5	92	0.54	21	-0.57	0.21	0.23	Promoter	4	229171	229431	261	1	YDL130W-A	YDL130W-A_mRNA	-11
IV	229816	229897	82	+	15	225	0.46	82	23.04	-0.86	0.27	Promoter	4	229906	230527	622	1	YDL130W	YDL130W_mRNA	-9
IV	230855	230855	1	+	1	3	1	1	0	2	1	Promoter	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	-169
IV	230890	230913	24	+	2	8	0.62	24	2.88	1.05	0.05	Promoter	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	-111
IV	230944	230944	1	+	1	4	1	1	0	2	1	Promoter	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	-80
IV	230980	230997	18	+	4	22	0.45	18	-1.77	0.14	0.07	Promoter	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	-27
IV	231043	231043	1	+	1	4	1	1	0	2	1	Promoter	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	19
IV	231213	231213	1	+	1	3	1	1	0	2	1	Exon (YDL129W_mRNA/YDL129W, exon 1 of 1)	4	231024	231899	876	1	YDL129W	YDL129W_mRNA	189
IV	232595	232595	1	+	1	3	1	1	0	2	1	Promoter	4	232652	233887	1236	1	YDL128W	YDL128W_mRNA	-57
IV	234863	234878	16	+	2	10	0.6	16	-1.5	1.03	0.03	Promoter	4	234927	235853	927	1	YDL127W	YDL127W_mRNA	-49
IV	240188	240249	62	+	16	185	0.18	62	-1.08	-1.64	0.09	Promoter	4	240259	241197	939	1	YDL124W	YDL124W_mRNA	-10
IV	240283	240283	1	+	1	5	1	1	0	2	1	Promoter	4	240259	241197	939	1	YDL124W	YDL124W_mRNA	24
IV	241383	241411	29	+	8	93	0.26	29	-2.68	-0.79	0.07	Promoter	4	241418	241840	423	1	YDL123W	YDL123W_mRNA	-7
IV	242312	242312	1	+	1	4	1	1	0	2	1	Promoter	4	242552	244981	2430	1	YDL122W	YDL122W_mRNA	-240
IV	242337	242362	26	+	4	21	0.38	26	-6.79	0.14	0.07	Promoter	4	242552	244981	2430	1	YDL122W	YDL122W_mRNA	-190
IV	242423	242423	1	+	1	3	1	1	0	2	1	Promoter	4	242552	244981	2430	1	YDL122W	YDL122W_mRNA	-129
IV	245833	245843	11	+	2	21	0.62	11	-1.19	1.04	0.04	Promoter	4	245923	246447	525	1	YDL120W	YDL120W_mRNA	-80
IV	248170	248173	4	+	2	6	0.5	4	0	1	0	Promoter	4	248581	251238	2658	1	YDL117W	YDL117W_mRNA	-408
IV	248223	248223	1	+	1	5	1	1	0	2	1	Promoter	4	248581	251238	2658	1	YDL117W	YDL117W_mRNA	-358
IV	248275	248284	10	+	2	9	0.56	10	0.5	1.01	0.01	Promoter	4	248581	251238	2658	1	YDL117W	YDL117W_mRNA	-297
IV	251499	251525	27	+	4	21	0.33	27	-2.19	0.06	0.03	Promoter	4	251566	253746	2181	1	YDL116W	YDL116W_mRNA	-41
IV	258835	258870	36	+	4	33	0.33	36	1.92	0.12	0.06	Promoter	4	258915	263225	4311	1	YDL112W	YDL112W_mRNA	-45
IV	264400	264400	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	267698	268699	1002	1	YDL108W	YDL108W_mRNA	-3298
IV	267514	267514	1	+	1	3	1	1	0	2	1	Promoter	4	267698	268699	1002	1	YDL108W	YDL108W_mRNA	-184
IV	267681	267692	12	+	2	12	0.58	12	-0.92	1.02	0.02	Promoter	4	267698	268699	1002	1	YDL108W	YDL108W_mRNA	-6
IV	268888	268900	13	+	3	17	0.53	13	-2.12	0.55	0.09	Promoter	4	268921	269976	1056	1	YDL107W	YDL107W_mRNA	-21
IV	272182	272182	1	+	1	4	1	1	0	2	1	Promoter	4	272389	273597	1209	1	YDL105W	YDL105W_mRNA	-207
IV	272377	272377	1	+	1	3	1	1	0	2	1	Promoter	4	272389	273597	1209	1	YDL105W	YDL105W_mRNA	-12
IV	276769	276791	23	+	4	33	0.52	23	5.73	0.28	0.14	Promoter	4	276872	280165	3294	1	YDL102W	YDL102W_mRNA	-81
IV	283303	283303	1	+	1	3	1	1	0	2	1	Promoter	4	283419	284444	1026	1	YDL099W	YDL099W_mRNA	-116
IV	283340	283425	86	+	17	346	0.16	86	-10.78	-1.71	0.09	Promoter	4	283419	284444	1026	1	YDL099W	YDL099W_mRNA	0
IV	286979	286994	16	+	3	14	0.5	16	-2.86	0.51	0.06	Promoter	4	287059	289512	2454	1	YDL095W	YDL095W_mRNA	-65
IV	287026	287026	1	+	1	5	1	1	0	2	1	Promoter	4	287059	289512	2454	1	YDL095W	YDL095W_mRNA	-33
IV	289880	289880	1	+	1	3	1	1	0	2	1	Promoter	4	289909	292140	2232	1	YDL093W	YDL093W_mRNA	-29
IV	292756	292783	28	+	5	32	0.31	28	-4.97	-0.2	0.05	Promoter	4	292781	293221	441	1	YDL092W	YDL092W_mRNA	0
IV	294992	294992	1	+	1	4	1	1	0	2	1	Distal Intergenic	4	296820	298274	1455	1	YDL089W	YDL089W_mRNA	-1828
IV	296689	296689	1	+	1	5	1	1	0	2	1	Promoter	4	296820	298274	1455	1	YDL089W	YDL089W_mRNA	-131
IV	301377	301408	32	+	4	20	0.45	32	5.4	0.16	0.08	Promoter	4	301413	302234	822	1	YDL086W	YDL086W_mRNA	-5
IV	305062	305133	72	+	13	80	0.18	72	-15.65	-1.52	0.05	Promoter	4	305237	306577	1341	1	YDL084W	YDL084W_mRNA	-104
IV	308333	308417	85	+	16	306	0.22	85	17.02	-1.22	0.2	Promoter	4	308424	309388	965	1	YDL082W	YDL082W_mRNA	-7
IV	308792	308792	1	+	1	7	1	1	0	2	1	Intron (YDL082W_mRNA/YDL082W, intron 1 of 1)	4	308424	309388	965	1	YDL082W	YDL082W_mRNA	368
IV	308884	308884	1	+	1	3	1	1	0	2	1	Exon (YDL082W_mRNA/YDL082W, exon 2 of 2)	4	308424	309388	965	1	YDL082W	YDL082W_mRNA	460
IV	310491	310491	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	308424	309388	965	1	YDL082W	YDL082W_mRNA	2067
IV	320227	320227	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	4	322226	322988	763	1	YDL075W	YDL075W_mRNA	-1999
IV	320417	320417	1	+	1	3	1	1	0	2	1	Downstream (2-3kb)	4	322226	322988	763	1	YDL075W	YDL075W_mRNA	-1809
IV	322103	322103	1	+	1	5	1	1	0	2	1	Promoter	4	322226	322988	763	1	YDL075W	YDL075W_mRNA	-123
IV	322132	322232	101	+	16	300	0.22	101	17.08	-1.45	0.14	Promoter	4	322226	322988	763	1	YDL075W	YDL075W_mRNA	0
IV	330712	330712	1	+	1	12	1	1	0	2	1	Promoter	4	331024	332940	1917	1	YDL070W	YDL070W_mRNA	-312
IV	330762	330762	1	+	1	3	1	1	0	2	1	Promoter	4	331024	332940	1917	1	YDL070W	YDL070W_mRNA	-262
IV	330976	331010	35	+	6	87	0.39	35	4.08	-0.26	0.12	Promoter	4	331024	332940	1917	1	YDL070W	YDL070W_mRNA	-14
IV	334800	334818	19	+	6	81	0.3	19	0.68	-0.47	0.04	Promoter	4	334835	336121	1287	1	YDL066W	YDL066W_mRNA	-17
IV	337444	337468	25	+	7	60	0.22	25	-0.13	-0.73	0.03	Promoter	4	337487	338070	584	1	YDL064W	YDL064W_mRNA	-19
IV	337498	337498	1	+	1	3	1	1	0	2	1	Promoter	4	337487	338070	584	1	YDL064W	YDL064W_mRNA	11
IV	341568	341568	1	+	1	4	1	1	0	2	1	Promoter	4	341619	343985	2367	1	YDL060W	YDL060W_mRNA	-51
IV	341609	341609	1	+	1	4	1	1	0	2	1	Promoter	4	341619	343985	2367	1	YDL060W	YDL060W_mRNA	-10
IV	345600	345600	1	+	1	6	1	1	0	2	1	Promoter	4	345665	351037	5373	1	YDL058W	YDL058W_mRNA	-65
IV	345629	345629	1	+	1	5	1	1	0	2	1	Promoter	4	345665	351037	5373	1	YDL058W	YDL058W_mRNA	-36
IV	351399	351399	1	+	1	3	1	1	0	2	1	Promoter	4	351434	352420	987	1	YDL057W	YDL057W_mRNA	-35
IV	351426	351426	1	+	1	8	1	1	0	2	1	Promoter	4	351434	352420	987	1	YDL057W	YDL057W_mRNA	-8
IV	352779	352779	1	+	1	5	1	1	0	2	1	Promoter	4	352877	355378	2502	1	YDL056W	YDL056W_mRNA	-98
IV	363903	363943	41	+	7	91	0.2	41	-2.69	-0.73	0.03	Promoter	4	363952	364779	828	1	YDL051W	YDL051W_mRNA	-9
IV	368428	368428	1	+	1	3	1	1	0	2	1	Downstream (2-3kb)	4	369771	370706	936	1	YDL047W	YDL047W_mRNA	-1343
IV	368831	368831	1	+	1	4	1	1	0	2	1	Promoter	4	369771	370706	936	1	YDL047W	YDL047W_mRNA	-940
IV	369314	369317	4	+	2	11	0.73	4	0.68	1.15	0.15	Promoter	4	369771	370706	936	1	YDL047W	YDL047W_mRNA	-454
IV	369548	369573	26	+	3	17	0.47	26	-0.91	0.48	0.04	Promoter	4	369771	370706	936	1	YDL047W	YDL047W_mRNA	-198
IV	371145	371196	52	+	7	50	0.4	52	0.3	-0.43	0.13	Promoter	4	371240	371761	522	1	YDL046W	YDL046W_mRNA	-44
IV	372194	372240	47	+	8	47	0.23	47	-0.15	-0.81	0.06	Promoter	4	372248	372535	288	1	YDL045W-A	YDL045W-A_mRNA	-8
IV	394192	394192	1	+	1	3	1	1	0	2	1	Promoter	4	394217	397204	2988	1	YDL031W	YDL031W_mRNA	-25
IV	397418	397428	11	+	3	14	0.36	11	0.71	0.42	0	Promoter	4	397537	399129	1593	1	YDL030W	YDL030W_mRNA	-109
IV	397458	397486	29	+	7	43	0.33	29	0.84	-0.58	0.08	Promoter	4	397537	399129	1593	1	YDL030W	YDL030W_mRNA	-51
IV	399307	399315	9	+	2	15	0.8	9	-2.4	1.28	0.28	Promoter	4	399340	400638	1299	1	YDL029W	YDL029W_mRNA	-25
IV	411751	411763	13	+	4	85	0.46	13	1.79	0.2	0.1	Promoter	4	411825	413000	1176	1	YDL022W	YDL022W_mRNA	-62
IV	413918	413970	53	+	8	28	0.21	53	-3.18	-0.95	0.02	Promoter	4	413953	414888	936	1	YDL021W	YDL021W_mRNA	0
IV	424100	424131	32	+	4	19	0.32	32	-4.24	0.06	0.03	Promoter	4	424209	425732	1524	1	YDL017W	YDL017W_mRNA	-78
IV	427215	427285	71	+	9	72	0.26	71	-1.21	-0.9	0.09	Promoter	4	427364	428347	984	1	YDL014W	YDL014W_mRNA	-79
IV	427332	427332	1	+	1	4	1	1	0	2	1	Promoter	4	427364	428347	984	1	YDL014W	YDL014W_mRNA	-32
IV	428893	428895	3	+	2	6	0.5	3	0	1	0	Promoter	4	429067	430926	1860	1	YDL013W	YDL013W_mRNA	-172
IV	428932	428934	3	+	2	17	0.65	3	-0.29	1.06	0.06	Promoter	4	429067	430926	1860	1	YDL013W	YDL013W_mRNA	-133
IV	432267	432354	88	+	12	65	0.25	88	-0.56	-1.32	0.07	Promoter	4	432330	433025	696	1	YDL010W	YDL010W_mRNA	0
IV	433476	433497	22	+	2	11	0.73	22	-4.77	1.15	0.15	Promoter	4	433497	433994	498	1	YDL008W	YDL008W_mRNA	0
IV	437992	438049	58	+	12	170	0.23	58	-6.68	-1.17	0.11	Promoter	4	438047	439360	1314	1	YDL007W	YDL007W_mRNA	0
IV	439561	439569	9	+	2	8	0.62	9	-1	1.05	0.05	Promoter	4	439909	440754	846	1	YDL006W	YDL006W_mRNA	-340
IV	439596	439596	1	+	1	5	1	1	0	2	1	Promoter	4	439909	440754	846	1	YDL006W	YDL006W_mRNA	-313
IV	439675	439675	1	+	1	3	1	1	0	2	1	Promoter	4	439909	440754	846	1	YDL006W	YDL006W_mRNA	-234
IV	442961	443011	51	+	9	82	0.23	51	6.67	-0.89	0.09	Promoter	4	443029	443511	483	1	YDL004W	YDL004W_mRNA	-18
IV	444556	444579	24	+	3	21	0.52	24	-4.45	0.53	0.07	Promoter	4	444683	446383	1701	1	YDL003W	YDL003W_mRNA	-104
IV	447891	447930	40	+	4	13	0.31	40	3.27	0.01	0.01	Promoter	4	447984	449276	1293	1	YDL001W	YDL001W_mRNA	-54
IV	452830	452837	8	+	2	8	0.62	8	-0.88	1.05	0.05	Promoter	4	453045	453650	606	1	YDR002W	YDR002W_mRNA	-208
IV	452953	453069	117	+	30	465	0.12	117	-11.54	-2.35	0.11	Promoter	4	453045	453650	606	1	YDR002W	YDR002W_mRNA	0
IV	454077	454096	20	+	3	33	0.7	20	-2.2	0.85	0.27	Promoter	4	454122	454754	633	1	YDR003W	YDR003W_mRNA	-26
IV	455203	455215	13	+	2	10	0.5	13	0	1	0	Promoter	4	455201	456583	1383	1	YDR004W	YDR004W_mRNA	2
IV	455240	455240	1	+	1	8	1	1	0	2	1	Promoter	4	455201	456583	1383	1	YDR004W	YDR004W_mRNA	39
IV	461654	461656	3	+	2	7	0.57	3	0.14	1.01	0.01	Promoter	4	461842	462516	675	1	YDR007W	YDR007W_mRNA	-186
IV	461807	461818	12	+	2	9	0.67	12	1.83	1.08	0.08	Promoter	4	461842	462516	675	1	YDR007W	YDR007W_mRNA	-24
IV	465580	465616	37	+	11	171	0.39	37	-2.61	-0.52	0.27	Promoter	4	465919	470424	4506	1	YDR011W	YDR011W_mRNA	-303
IV	465657	465687	31	+	7	66	0.33	31	-1.32	-0.56	0.09	Promoter	4	465919	470424	4506	1	YDR011W	YDR011W_mRNA	-232
IV	471809	471834	26	+	6	30	0.4	26	-0.23	-0.36	0.09	Promoter	4	471853	472941	1089	1	YDR012W	YDR012W_mRNA	-19
IV	473141	473141	1	+	1	7	1	1	0	2	1	Promoter	4	473157	473783	627	1	YDR013W	YDR013W_mRNA	-16
IV	473995	473995	1	+	1	4	1	1	0	2	1	Promoter	4	474046	475989	1944	1	YDR014W	YDR014W_mRNA	-51
IV	486696	486724	29	+	5	23	0.43	29	-5.52	-0.11	0.09	Promoter	4	486804	488003	1200	1	YDR021W	YDR021W_mRNA	-80
IV	486774	486784	11	+	2	11	0.73	11	-2.27	1.15	0.15	Promoter	4	486804	488003	1200	1	YDR021W	YDR021W_mRNA	-20
IV	489462	489498	37	+	14	185	0.36	37	2.12	-1.09	0.19	Promoter	4	489508	490896	1389	1	YDR023W	YDR023W_mRNA	-10
IV	491318	491318	1	+	1	3	1	1	0	2	1	Promoter	4	491515	492324	810	1	YDR025W	YDR025W_mRNA	-197
IV	491413	491413	1	+	1	3	1	1	0	2	1	Promoter	4	491515	492324	810	1	YDR025W	YDR025W_mRNA	-102
IV	491451	491521	71	+	19	342	0.21	71	6.51	-1.45	0.19	Promoter	4	491515	492324	810	1	YDR025W	YDR025W_mRNA	0
IV	491546	491546	1	+	1	5	1	1	0	2	1	Promoter	4	491515	492324	810	1	YDR025W	YDR025W_mRNA	31
IV	491973	491973	1	+	1	3	1	1	0	2	1	Exon (YDR025W_mRNA/YDR025W, exon 2 of 2)	4	491515	492324	810	1	YDR025W	YDR025W_mRNA	458
IV	503468	503491	24	+	2	8	0.62	24	-2.88	1.05	0.05	Promoter	4	503498	503863	366	1	YDR031W	YDR031W_mRNA	-7
IV	506517	506517	1	+	1	4	1	1	0	2	1	Downstream (2-3kb)	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	-1630
IV	507779	507779	1	+	1	4	1	1	0	2	1	Promoter	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	-368
IV	507875	507938	64	+	10	75	0.32	64	9.49	-0.86	0.14	Promoter	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	-209
IV	508842	508842	1	+	1	3	1	1	0	2	1	Exon (YDR033W_mRNA/YDR033W, exon 1 of 1)	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	695
IV	512542	512542	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	4395
IV	512573	512573	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	508147	509109	963	1	YDR033W	YDR033W_mRNA	4426
IV	521305	521321	17	+	3	13	0.54	17	1.62	0.54	0.08	Promoter	4	521314	521469	156	1	YDR034W-B	YDR034W-B_mRNA	0
IV	521727	521740	14	+	5	32	0.47	14	1.53	-0.04	0.12	Promoter	4	521816	522928	1113	1	YDR035W	YDR035W_mRNA	-76
IV	521781	521808	28	+	5	52	0.31	28	-1.87	-0.19	0.06	Promoter	4	521816	522928	1113	1	YDR035W	YDR035W_mRNA	-8
IV	525338	525421	84	+	14	167	0.22	84	15.57	-1.32	0.13	Promoter	4	525440	527215	1776	1	YDR037W	YDR037W_mRNA	-19
IV	526888	526889	2	+	2	12	0.67	2	-0.17	1.08	0.08	Exon (YDR037W_mRNA/YDR037W, exon 1 of 1)	4	525440	527215	1776	1	YDR037W	YDR037W_mRNA	1448
IV	530779	530779	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	525440	527215	1776	1	YDR037W	YDR037W_mRNA	5339
IV	530943	530978	36	+	3	14	0.57	36	6.79	0.59	0.11	Distal Intergenic	4	525440	527215	1776	1	YDR037W	YDR037W_mRNA	5503
IV	535450	535453	4	+	2	6	0.5	4	0	1	0	Distal Intergenic	4	539803	540414	612	1	YDR041W	YDR041W_mRNA	-4350
IV	535614	535614	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	539803	540414	612	1	YDR041W	YDR041W_mRNA	-4189
IV	539318	539318	1	+	1	3	1	1	0	2	1	Promoter	4	539803	540414	612	1	YDR041W	YDR041W_mRNA	-485
IV	539763	539855	93	+	11	50	0.2	93	-6.16	-1.3	0.05	Promoter	4	539803	540414	612	1	YDR041W	YDR041W_mRNA	0
IV	544075	544075	1	+	1	3	1	1	0	2	1	Distal Intergenic	4	546642	547628	987	1	YDR044W	YDR044W_mRNA	-2567
IV	546414	546414	1	+	1	6	1	1	0	2	1	Promoter	4	546642	547628	987	1	YDR044W	YDR044W_mRNA	-228
IV	546469	546469	1	+	1	4	1	1	0	2	1	Promoter	4	546642	547628	987	1	YDR044W	YDR044W_mRNA	-173
IV	546599	546599	1	+	1	9	1	1	0	2	1	Promoter	4	546642	547628	987	1	YDR044W	YDR044W_mRNA	-43
IV	551391	551391	1	+	1	5	1	1	0	2	1	Promoter	4	551860	552948	1089	1	YDR047W	YDR047W_mRNA	-469
IV	551420	551428	9	+	2	12	0.75	9	-2	1.19	0.19	Promoter	4	551860	552948	1089	1	YDR047W	YDR047W_mRNA	-432
IV	551464	551464	1	+	1	4	1	1	0	2	1	Promoter	4	551860	552948	1089	1	YDR047W	YDR047W_mRNA	-396
IV	551516	551516	1	+	1	11	1	1	0	2	1	Promoter	4	551860	552948	1089	1	YDR047W	YDR047W_mRNA	-344
IV	551736	551743	8	+	2	8	0.62	8	0.88	1.05	0.05	Promoter	4	551860	552948	1089	1	YDR047W	YDR047W_mRNA	-117
IV	553209	553228	20	+	3	12	0.42	20	3.92	0.45	0.02	Promoter	4	553254	555152	1899	1	YDR049W	YDR049W_mRNA	-26
IV	563448	563482	35	+	6	67	0.64	35	-0.43	0.27	0.33	Promoter	4	563527	564861	1335	1	YDR055W	YDR055W_mRNA	-45
IV	565953	565953	1	+	1	3	1	1	0	2	1	Promoter	4	565927	567555	1629	1	YDR057W	YDR057W_mRNA	26
IV	570555	570583	29	+	9	146	0.25	29	-4.5	-0.93	0.07	Promoter	4	570649	573726	3078	1	YDR060W	YDR060W_mRNA	-66
IV	570608	570627	20	+	3	18	0.61	20	0.83	0.65	0.15	Promoter	4	570649	573726	3078	1	YDR060W	YDR060W_mRNA	-22
IV	574109	574109	1	+	1	7	1	1	0	2	1	Promoter	4	574164	575783	1620	1	YDR061W	YDR061W_mRNA	-55
IV	574146	574146	1	+	1	3	1	1	0	2	1	Promoter	4	574164	575783	1620	1	YDR061W	YDR061W_mRNA	-18
IV	576069	576120	52	+	9	59	0.32	52	-6.65	-0.9	0.09	Promoter	4	576474	578159	1686	1	YDR062W	YDR062W_mRNA	-354
IV	576153	576153	1	+	1	4	1	1	0	2	1	Promoter	4	576474	578159	1686	1	YDR062W	YDR062W_mRNA	-321
IV	578501	578545	45	+	7	45	0.2	45	0.51	-0.71	0.04	Promoter	4	578663	579112	450	1	YDR063W	YDR063W_mRNA	-118
IV	578573	578602	30	+	4	44	0.59	30	2.39	0.51	0.26	Promoter	4	578663	579112	450	1	YDR063W	YDR063W_mRNA	-61
IV	578640	578651	12	+	3	10	0.4	12	1	0.43	0.01	Promoter	4	578663	579112	450	1	YDR063W	YDR063W_mRNA	-12
IV	579376	579376	1	+	1	4	1	1	0	2	1	Promoter	4	579458	580452	995	1	YDR064W	YDR064W_mRNA	-82
IV	579412	579467	56	+	12	234	0.27	56	-3.29	-0.86	0.2	Promoter	4	579458	580452	995	1	YDR064W	YDR064W_mRNA	0
IV	579521	579521	1	+	1	3	1	1	0	2	1	Promoter	4	579458	580452	995	1	YDR064W	YDR064W_mRNA	63
IV	583642	583682	41	+	4	50	0.48	41	3.92	0.25	0.12	Promoter	4	583713	584645	933	1	YDR068W	YDR068W_mRNA	-31
IV	592145	592178	34	+	7	54	0.22	34	-1.11	-0.66	0.05	Promoter	4	592439	592948	510	1	YDR073W	YDR073W_mRNA	-261
IV	592216	592237	22	+	5	33	0.3	22	-1.95	-0.25	0.03	Promoter	4	592439	592948	510	1	YDR073W	YDR073W_mRNA	-202
IV	592271	592372	102	+	15	99	0.21	102	14.16	-1.6	0.08	Promoter	4	592439	592948	510	1	YDR073W	YDR073W_mRNA	-67
IV	592454	592475	22	+	4	23	0.3	22	0.54	0.03	0.01	Promoter	4	592439	592948	510	1	YDR073W	YDR073W_mRNA	15
IV	593648	593648	1	+	1	6	1	1	0	2	1	Promoter	4	593893	596583	2691	1	YDR074W	YDR074W_mRNA	-245
IV	593682	593688	7	+	2	7	0.57	7	-0.43	1.01	0.01	Promoter	4	593893	596583	2691	1	YDR074W	YDR074W_mRNA	-205
IV	593729	593729	1	+	1	4	1	1	0	2	1	Promoter	4	593893	596583	2691	1	YDR074W	YDR074W_mRNA	-164
IV	593778	593843	66	+	19	322	0.18	66	-13.66	-1.62	0.15	Promoter	4	593893	596583	2691	1	YDR074W	YDR074W_mRNA	-50
IV	596953	596987	35	+	7	48	0.27	35	3.69	-0.68	0.04	Promoter	4	597156	598082	927	1	YDR075W	YDR075W_mRNA	-169
IV	598413	598413	1	+	1	3	1	1	0	2	1	Promoter	4	598468	599688	1221	1	YDR076W	YDR076W_mRNA	-55
IV	600728	600776	49	+	20	872	0.24	49	2.35	-1.14	0.27	Promoter	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	-17
IV	600920	600920	1	+	1	6	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	127
IV	600961	600961	1	+	1	5	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	168
IV	601015	601015	1	+	1	5	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	222
IV	601047	601047	1	+	1	3	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	254
IV	601117	601148	32	+	4	18	0.5	32	6.5	0.21	0.1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	324
IV	601236	601236	1	+	1	5	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	443
IV	601294	601303	10	+	2	7	0.57	10	0.64	1.01	0.01	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	501
IV	601399	601399	1	+	1	4	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	606
IV	601456	601456	1	+	1	3	1	1	0	2	1	Exon (YDR077W_mRNA/YDR077W, exon 1 of 1)	4	600793	601809	1017	1	YDR077W	YDR077W_mRNA	663
IV	603030	603055	26	+	4	35	0.43	26	-8.04	0.34	0.17	Promoter	4	603064	603399	336	1	YDR079W	YDR079W_mRNA	-9
IV	603958	603994	37	+	6	45	0.4	37	-0.73	-0.26	0.13	Promoter	4	604008	606986	2979	1	YDR080W	YDR080W_mRNA	-14
IV	610349	610349	1	+	1	11	1	1	0	2	1	Promoter	4	610441	611925	1485	1	YDR082W	YDR082W_mRNA	-92
IV	610396	610396	1	+	1	9	1	1	0	2	1	Promoter	4	610441	611925	1485	1	YDR082W	YDR082W_mRNA	-45
IV	612043	612060	18	+	6	137	0.45	18	0.23	-0.13	0.18	Promoter	4	612073	613251	1179	1	YDR083W	YDR083W_mRNA	-13
IV	621576	621604	29	+	3	11	0.45	29	0.09	0.46	0.03	Promoter	4	622112	624721	2610	1	YDR089W	YDR089W_mRNA	-508
IV	629785	629858	74	+	10	75	0.25	74	5.21	-1.03	0.09	Promoter	4	629876	630605	730	1	YDR092W	YDR092W_mRNA	-18
IV	629899	629899	1	+	1	3	1	1	0	2	1	Promoter	4	629876	630605	730	1	YDR092W	YDR092W_mRNA	23
IV	631000	631027	28	+	4	18	0.39	28	-0.94	0.1	0.05	Promoter	4	631282	636120	4839	1	YDR093W	YDR093W_mRNA	-255
IV	636497	636501	5	+	2	7	0.57	5	-0.29	1.01	0.01	Promoter	4	637139	639823	2685	1	YDR096W	YDR096W_mRNA	-638
IV	636574	636574	1	+	1	5	1	1	0	2	1	Promoter	4	637139	639823	2685	1	YDR096W	YDR096W_mRNA	-565
IV	636621	636621	1	+	1	3	1	1	0	2	1	Promoter	4	637139	639823	2685	1	YDR096W	YDR096W_mRNA	-518
IV	636728	636728	1	+	1	3	1	1	0	2	1	Promoter	4	637139	639823	2685	1	YDR096W	YDR096W_mRNA	-411
IV	636945	636945	1	+	1	8	1	1	0	2	1	Promoter	4	637139	639823	2685	1	YDR096W	YDR096W_mRNA	-194
